Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time2015-07-10T08:39:02.328,E3B2 69DF, A,E1,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T08:40:04.510,28FA 24FF, 4,CD,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-13T07:25:47.569,334B 4B52, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:25:48.561,334B 4B52, D,29,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:25:49.554,334B 4B52, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:25:50.546,334B 4B52, D,29,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:25:52.711,334B 4B52, D,18,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:25:53.698,5566 124C, C,7D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:25:54.514,5566 524C, C,3D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:25:55.507,334B 4B52, C,7D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:25:56.498,334B 4B52, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:25:56.822,334B 4B52, C,CB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:25:57.526,334B 0A66, C,4E,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:25:58.483,334B 4B52, C,D9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:25:59.475,334B 4B52, C,CA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:03.444,334B 4B52, C,EA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:05.428,334B 4B52, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:07.412,334B 4B52, D,59,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:08.404,334B 4B52, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:09.396,334B 4B52, C,DA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:10.388,334B 4B52, C,CA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:11.380,334B 4B52, C,CA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:11.532,334B 4B52, C,B9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:12.372,5566 4B4B, C,6D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:12.543,334B 4B52, C,BA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:13.364,5566 4B4B, C,7D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:13.553,334B 4B52, C,E9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:14.356,5566 4B4B, D,08,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:15.348,334B 4B52, C,DA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:16.376,334B 4B52, C,D9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:17.332,334B 4B52, C,EA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:18.325,334B 4B52, C,EA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:19.317,334B 4B52, C,DB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:20.309,334B 4B52, C,EB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:21.301,334B 4B52, C,C9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:23.321,334B 4B52, C,C9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:24.277,334B 4B52, C,8B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:25.267,334B 4B52, C,8C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:26.101,334B 4B52, C,AB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:26.257,5566 524C, C,9B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:27.242,334B 4B52, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:33.822,334B 4B52, C,CB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:38.406,5566 524C, C,6D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:40.383,334B 4B52, C,9A,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:41.371,334B 4B52, C,DA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:42.358,334B 4B52, C,DA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:43.345,334B 4B52, C,DB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:44.331,334B 4B52, C,DB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:45.316,334B 4B52, C,BA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:46.302,334B 4B52, C,EA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:47.287,37BB EFD2, D,0F,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:48.273,334B 4B52, C,EB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:49.257,334B 4B52, C,CA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:50.242,334B 4B52, C,DA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:51.226,334B 4B52, C,EA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:26:59.814,334B 7FFF, C,DB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:27:02.782,334B 4B52, C,E9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:27:31.015,334B 4B52, C,DA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:27:39.996,310B 2266, C,6E,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:27:46.844,3380 0000, C,9A,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:27:52.905,1C00 0000, C,8C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:27:56.397,3E00 0000, C,7B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:13.383,5566 4B4B, C,7C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:27.586,A000 0000, C,7B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:35.876,334B 4B52, C,9C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:40.303,3000 0000, C,5B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:40.477,2346 0000, C,7C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:42.461,334B 4B52, C,DA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:43.451,334B 4B52, D,48,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:44.439,334B 4B52, D,58,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:45.424,334B 4B52, D,39,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:46.406,334B 4B52, D,59,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:48.134,3FFF F800, D,59,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:48.559,334B 4B52, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:49.126,3300 0000, C,8B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:50.118,334B 4B52, D,79,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:51.109,334B 4B52, D,88,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:52.101,334B 4B52, D,89,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:53.093,334B 4B52, D,88,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:54.085,334B 4B52, D,68,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:55.076,334B 4B52, D,A8,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:56.068,334B 4B52, D,78,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:57.060,334B 4B52, D,69,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:57.144,334B 4B52, D,88,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:58.052,334B 2A66, C,DA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:58.154,334B 4B52, D,58,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:28:59.044,334B 2A66, C,DA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:00.035,334B 4B52, D,99,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:01.027,334B 4B52, D,68,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:02.019,334B 4B52, D,69,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:02.193,334B 4B52, D,99,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:03.011,334B 2A66, C,EB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:03.202,334B 4B52, D,89,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:04.003,334B 2A66, C,EB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:04.211,334B 4B52, D,98,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:04.994,334B 2A66, C,FA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:05.221,334B 4B52, D,58,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:05.986,334B 2A66, C,CA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:06.231,334B 4B52, D,89,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:06.978,334B 2A66, C,CA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:07.240,334B 4B52, D,A9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:07.970,334B 2A66, C,CA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:08.249,334B 4B52, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:09.259,334B 2A66, C,CA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:10.269,334B 2A66, C,DB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:11.278,334B 2A66, C,CB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:12.288,334B 2A66, C,EA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:13.297,334B 2A66, C,DA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:14.306,334B 2A66, C,DB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:15.314,334B 2A66, C,EB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:16.323,334B 2A66, C,CC,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:18.342,334B 2A66, C,CB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:20.361,334B 2A66, C,CA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:21.371,334B 2A66, C,DB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:23.390,334B 2A66, C,EA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:24.400,334B 2A66, C,BA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:27.429,334B 2A62, C,5D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:28.439,334B 2A66, C,6D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:29.449,334B 2A66, C,6D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:31.469,334B 2A66, C,8D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:34.499,334B 2A66, C,5D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:36.519,334B 2A66, C,7C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:37.528,334B 2264, C,6D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:39.547,334B 2A66, C,8D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:43.586,334B 2A66, C,8D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:47.821,3343 2A66, C,6E,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:52.675,5566 4B4B, C,9C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:53.684,334B 2A66, C,9C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:54.695,334B 2A66, C,AB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:55.705,334B 2A66, C,CB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:58.735,334B 2A66, C,9B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:29:59.745,334B 2A66, C,9B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:00.755,334B 2A66, C,CA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:02.775,334B 2A66, C,FA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:04.795,334B 2A66, C,EA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:05.805,334B 2A66, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:06.851,334B 2A66, C,E9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:07.861,334B 2A66, C,D9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:08.836,334B 2A66, C,DA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:09.846,334B 2A66, C,CA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:13.921,334B 2A66, C,DA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:14.066,334B 2A66, C,9D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:14.896,2341 4A52, C,4F,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:15.906,334B 2A66, C,9B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:16.049,334B 2A66, C,8B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:17.040,3349 4B52, C,4E,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:18.936,334B 4B52, C,5E,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:19.023,334B 2A66, C,8D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:20.014,334B 4B52, C,5E,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:20.956,330B 0B52, C,3E,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:21.997,334B 2A66, C,9C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:22.976,334B 4B52, D,18,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:23.980,334B 2A66, C,D9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:24.997,334B 4B52, C,FA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:25.962,334B 2A66, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:26.953,334B 4B52, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:27.017,334B 4B52, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:27.944,334B 2A66, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:28.027,334B 4B52, D,39,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:28.935,334B 2A66, C,E9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:29.038,334B 4B52, D,18,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:29.926,334B 2A66, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:30.048,334B 4B52, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:30.917,334B 2A66, D,29,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:31.058,334B 4B52, D,39,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:31.908,334B 2A66, D,18,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:32.068,334B 4B52, D,39,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:32.899,334B 2A66, D,18,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:33.078,334B 4B52, D,28,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:33.890,334B 2A66, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:34.088,334B 4B52, D,29,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:34.881,334B 2A66, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:35.098,334B 4B52, D,28,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:35.872,334B 2A66, C,7D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:36.863,334B 4B52, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:37.854,334B 4B52, D,29,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:38.126,334B 4B52, D,18,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:38.845,334B 2A66, C,9B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:39.836,334B 4B52, D,38,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:40.827,334B 4B52, D,28,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:41.147,334B 4B52, D,39,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:41.817,334B 2A66, C,BA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:42.808,334B 4B52, D,08,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:43.165,334B 4B52, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:43.799,334B 2A66, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:45.186,334B 4B52, C,DA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:46.197,334B 2A66, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:46.773,334B 2A66, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:47.206,334B 4B52, C,D9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:47.548,334B 2A66, D,29,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:47.765,5566 4A48, C,4F,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:48.216,334B 4B52, C,E9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:48.757,334B 2A66, C,EA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:49.226,334B 4B52, C,EA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:49.749,334B 2A66, C,5D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:50.741,334B 4B52, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:52.724,334B 4B52, D,59,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:53.713,334B 4B52, D,39,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:54.699,334B 4B52, D,49,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:56.284,334B 4B52, D,28,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:30:58.871,334B 2A66, C,6E,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:00.320,334B 4B52, C,AB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:01.325,334B 2A66, C,CA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:02.328,334B 2A66, C,CA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:10.150,334B 2A67, C,E9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:11.155,334B 2A66, C,EA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:12.158,334B 2A66, C,EA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:22.072,334B FFFF, C,DA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:23.082,334B 2A66, C,8B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:26.111,3349 2A66, C,7D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:27.121,334B 2A66, C,BB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:28.129,334B 2A66, C,EA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:29.137,334B 2A66, C,AB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:29.685,334B 2A66, C,7C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:32.161,334B 4B52, C,DA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:33.169,334B 2A66, C,BC,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:34.177,334B 2A66, C,BB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:35.185,334B 2A66, C,BB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:35.631,334B 2A66, C,BB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:36.193,124B 4B52, C,8D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:36.623,334B 2A66, D,0B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:37.202,334B 4B52, C,CB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:38.211,334B 2A66, C,DB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:38.599,334B 2A66, C,9A,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:39.221,334B 4B52, C,AC,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:40.231,334B 2A66, C,E9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:41.241,334B 2A66, C,9B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:42.251,334B 2A66, C,D9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:43.261,334B 2A66, C,EA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:44.271,334B 2A66, C,FA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:45.281,334B 2A66, C,F8,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:46.291,334B 2A66, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:47.300,334B 2A66, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:48.310,334B 2A66, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:49.106,334B 2A66, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:49.320,334B 4B52, D,39,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:50.095,334B 2A66, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:50.330,334B 4B52, D,29,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:51.082,334B 2A66, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:51.340,334B 4B52, C,AB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:52.067,334B 2A66, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:52.350,334B 4B52, C,FA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:53.051,334B 2A66, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:53.360,334B 4FFF, C,9C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:54.369,334B 2A66, D,0A,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:55.379,334B 2A66, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:56.389,334B 2A66, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:57.399,334B 2A66, D,29,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:58.409,334B 2A66, D,08,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:31:59.419,334B 2A66, C,FA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:32:03.456,334B 2A66, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:32:04.464,334B 2A66, C,8C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:32:05.457,3342 2A66, C,6D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:32:06.478,330B 4B52, C,9C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:32:08.489,334B 2A66, C,9B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:32:09.411,334B 2A66, C,8C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:32:11.512,334B 4B52, C,6C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:32:12.522,3349 2A66, C,8E,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-13T07:32:13.532,334B 2A66, C,AB,2015-07-12T09:21:20.051,ASL/16/3937*29

