Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time2015-09-23T15:28:45.672,E3B2 6BDE, A,E1,2015-09-23T15:28:45.017,ASL/16/3937*23

2015-09-23T16:21:46.995,28FA 24FF, 6,CD,2015-09-23T15:28:45.017,ASL/16/3937*23

2015-09-26T10:29:00.488,5566 4B2B, D,78,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:01.473,66AD B4CC, F,99,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:02.457,66AD B4CC, F,98,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:03.439,66AD B4CC, F,98,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:04.420,66AD B4CC, F,78,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:09.269,66AD B4CF, F,8A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:10.258,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:10.503,5566 4B2A, D,49,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:11.245,66AD B4CC, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:11.488,5566 4B2F, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:12.471,66AD B4CC, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:13.454,66AD B4CC, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:14.435,66AD B4CC, F,99,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:15.416,66AD B4CC, F,79,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:20.214,66AD B4CF, F,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:20.728,66AD B4CC, F,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:21.200,5566 4B2A, D,0A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:21.716,66AD B4CC, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:22.184,5566 4B2A, C,BA,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:22.703,66AD B4CC, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:23.166,5566 4B2A, C,D9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:24.147,66AD B4CC, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:27.752,66AD BFFF, F,7A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:28.748,66CC D2D2, F,4A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:30.529,66CC D2FF, F,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:31.513,66AD B4CC, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:32.496,66AD B4CC, F,98,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:33.477,66AD B4CC, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:34.467,66AD B4FF, F,8A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:35.454,5566 4B2A, C,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:41.323,5566 4B2B, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:42.307,66AD B4CC, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:43.289,66AD B4CC, F,99,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:45.179,66AD B4CF, F,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:47.155,5566 4B2A, D,69,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:48.140,5566 4B2A, C,BB,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:52.841,9FFF 8000, C,DB,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:53.824,66AD B4CC, F,78,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:54.805,66AD B4CC, F,98,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:57.619,7FFF FC00, F,69,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:58.607,5566 4B2A, C,D9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:29:59.594,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:03.332,5566 4B3F, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:04.316,66AD B4CC, F,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:05.299,66AD B4CC, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:06.281,66AD B4CC, F,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:07.261,66AD B4CC, F,78,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:09.011,66FF FFC0, F,8A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:10.000,5566 4B2A, D,39,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:10.987,5566 4B2A, D,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:14.064,5566 4B2B, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:15.048,66AD B4CC, F,98,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:16.028,66AD B4CC, F,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:20.650,7FFF F000, F,9A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:21.639,5566 4B2A, D,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:22.591,5566 4B2A, D,B8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:23.588,66CC D2D2, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:25.580,66CC D3FF, F,0A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:26.564,66AD B4CC, F,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:27.547,66AD B4CC, F,98,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:28.527,66AD B4CC, F,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:33.337,66AF FFFF, F,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:34.326,5566 4B2A, D,B9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:35.313,5566 4B2A, D,99,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:36.299,5566 4B2A, D,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:37.760,9FFF 8000, D,78,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:38.744,66AD B4CC, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:39.725,66AD B4CC, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:45.778,66AF FFFE, F,8A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:46.766,5566 4B2A, D,78,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:47.753,5566 4B2A, D,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:51.386,5566 4B3F, D,68,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:52.370,66AD B4CC, F,98,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:53.351,66AD B4CC, F,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:57.234,66AD FFFF, F,78,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:58.223,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:30:59.210,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:04.652,5566 4B2B, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:05.636,66AD B4CC, F,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:06.617,66AD B4CC, F,78,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:08.940,66AD FFFF, F,7A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:09.360,5566 4B2A, C,D9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:09.928,66CC D2D2, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:10.357,5566 4B2A, D,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:10.914,66CC D3FF, F,0A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:17.555,5566 4B2F, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:18.539,66AD B4CC, F,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:19.521,66AD B4CC, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:20.705,66AD BFFF, F,9A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:21.694,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:22.681,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:30.520,5566 4B2B, D,49,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:31.504,66AD B4CC, F,98,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:32.286,66AD B4CC, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:32.484,5566 4B2A, D,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:43.865,7FFF F800, F,78,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:44.854,5566 4B2A, D,49,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:45.841,5566 4B2A, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:49.699,5566 4B2F, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:50.681,66AD B4CC, F,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:55.629,66AD B7FF, F,9A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:56.617,5566 4B2A, D,49,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:31:57.604,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:32:07.390,5566 4B2B, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:32:08.379,5566 4B2A, C,D9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:32:09.366,5566 4B2A, C,E9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:32:10.393,5566 4B2B, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:32:17.387,66CC DFFF, E,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:32:18.368,66AD B4CC, F,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:32:18.844,66FF FFF0, F,79,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:32:19.832,5566 4B2A, D,39,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:32:20.819,5566 4B2A, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:32:30.543,5566 4B2B, D,58,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:32:31.532,5566 4B2A, C,E9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:32:32.519,5566 4B2A, D,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:32:42.303,5566 4B2B, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:32:43.292,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:32:44.279,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:32:55.109,5566 4B2A, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:32:56.098,5566 4B2A, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:32:57.085,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:32:58.544,5566 4B2B, D,39,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:32:59.526,66AD B4CC, F,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:33:06.622,66AF FFF8, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:33:07.611,5566 4B2A, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:33:08.598,5566 4B2A, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:33:18.380,5566 4B2F, D,59,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:33:19.369,5566 4B2A, D,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:33:20.356,5566 4B2A, C,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:33:30.077,5566 4B2B, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:33:31.066,5566 4B2A, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:33:32.053,5566 4B2A, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:33:41.527,5566 4B2B, D,C9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:33:43.502,5566 4B2A, D,39,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:33:44.814,5566 4B3F, D,39,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:33:45.795,66AD B4CC, F,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:33:52.977,66BF FFE0, F,7A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:33:53.600,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:33:53.966,5566 4B4B, F,2B,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:33:54.953,5566 4B2A, C,E9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:33:55.938,5566 4B2A, C,9B,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:34:05.721,9FFF 0000, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:34:06.710,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:34:07.697,5566 4B2A, D,68,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:34:17.417,5566 4B2B, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:34:18.406,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:34:19.393,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:34:28.867,5566 4B2B, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:34:29.855,5566 4B2A, D,68,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:34:30.842,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:34:40.317,5566 4B3F, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:34:41.306,5566 4B2A, C,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:34:42.973,5566 4B2A, C,BA,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:34:43.278,66AD B4CC, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:34:43.954,9FFF 8000, C,9B,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:34:52.996,67FF FF00, F,8A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:34:53.985,5566 4B2A, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:34:54.972,5566 4B2A, D,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:35:04.690,5566 4B2B, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:35:05.714,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:35:06.665,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:35:16.075,5566 4B2B, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:35:17.064,5566 4B2A, D,49,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:35:18.050,5566 4B2A, D,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:35:19.036,5566 4B00, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:35:28.444,9FFF 8000, D,B9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:35:29.469,5566 4B2A, D,A8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:35:30.420,5566 4B2A, E,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:35:33.977,5566 4B2B, D,F8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:35:34.973,66CC D2D2, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:35:40.013,67FF FFC0, F,5B,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:35:40.949,5566 4B2A, D,68,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:35:41.930,66AD B4CC, F,78,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:35:41.989,67FF FE00, F,69,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:35:42.975,5566 4B2A, D,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:35:52.691,9FFF 8000, D,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:35:53.680,5566 4B2A, C,E9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:35:54.667,5566 4B2A, D,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:36:04.137,5566 4B2B, C,E9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:36:06.113,5566 4B2A, C,9A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:36:15.460,5566 4B3F, C,BB,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:36:16.449,5566 4B2A, C,E8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:36:17.436,5566 4B2A, C,E9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:36:28.077,5566 4B2A, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:36:29.066,5566 4B2A, D,69,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:36:30.053,5566 4B2A, D,68,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:36:33.223,5566 4B2B, D,49,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:36:34.204,66AD B4CC, F,99,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:36:39.649,7FFF F000, F,7A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:36:40.638,5566 4B2A, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:36:41.625,5566 4B2A, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:36:52.025,5566 4B2B, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:36:53.012,5566 4B2A, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:37:03.407,5566 4B2A, C,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:37:04.396,5566 4B2A, D,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:37:05.419,5566 4B2A, C,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:37:06.369,5566 4B2A, D,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:37:15.965,9FFF 8000, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:37:16.954,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:37:17.941,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:37:25.230,5566 4B2B, C,D9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:37:26.211,66AD B4CC, F,B9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:37:27.537,65FF FF00, F,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:37:28.525,5566 4B2A, D,79,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:37:29.512,5566 4B2A, D,58,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:37:38.863,5566 4B2B, D,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:37:39.852,5566 4B2A, D,68,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:37:40.839,5566 4B2A, D,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:37:50.375,5566 4B2B, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:37:51.364,5566 4B2A, E,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:37:52.351,5566 4B2A, D,B8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:01.825,5566 4B2B, D,F8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:02.814,5566 4B2A, D,59,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:03.801,5566 4B2A, D,C9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:13.029,5566 4B2B, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:14.018,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:14.842,5566 4B2A, C,DA,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:15.004,66AD B4CC, F,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:15.823,5566 4B3F, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:24.232,67FF FE00, F,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:25.221,5566 4B2A, D,68,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:26.208,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:27.194,5566 4B2A, D,49,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:36.726,7FFF 8000, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:37.715,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:38.702,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:39.688,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:49.220,9FFF C000, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:51.195,5566 4B2A, C,9C,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:52.181,5566 4B2A, C,9C,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:55.256,9FFF 8000, C,DA,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:56.251,66CC D2D2, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:38:59.386,67FF FF80, F,0A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:39:00.367,66AD B4CC, F,98,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:39:01.530,67FF FF00, F,78,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:39:02.517,5566 4B2A, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:39:03.504,5566 4B2A, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:39:12.791,5566 4B3F, D,4A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:39:13.780,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:39:14.767,5566 4B2A, D,58,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:39:24.300,5566 4B2B, D,69,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:39:25.289,5566 4B2A, D,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:39:26.276,5566 4B2A, C,E9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:39:27.261,5566 4B2A, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:39:36.856,9FFF C000, C,EA,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:39:37.845,5566 4B2A, D,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:39:38.832,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:39:39.817,5566 4B2A, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:39:42.404,7FFF 8000, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:39:43.349,66AD B4CC, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:39:49.104,7FFF F800, F,79,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:39:50.093,5566 4B2A, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:39:51.080,5566 4B2A, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:40:00.429,5566 4B2F, D,49,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T10:40:01.418,5566 4B2A, D,78,2015-09-25T13:16:08.017,ASL/16/3937*24

